state_id,state_name,city_code,city_name
14,Jalisco,14190,Jalostotitlán
14,Jalisco,14200,Jocotepec
14,Jalisco,14210,La Barca
14,Jalisco,14799,La Croix
14,Jalisco,14640,La Cumbre
14,Jalisco,14798,La Mesa
14,Jalisco,14220,Lagos de Moreno
14,Jalisco,14791,Las Juntas
14,Jalisco,14230,Magdalena
14,Jalisco,14240,Mascota
14,Jalisco,14250,Mazamitla
14,Jalisco,14260,Melaque
14,Jalisco,14805,Mezquitic
14,Jalisco,14270,Ocotlán
14,Jalisco,14280,Ojuelos de Jalisco
14,Jalisco,14290,Pihuamo
14,Jalisco,14300,Plan de Barrancas
14,Jalisco,14807,Puente Grande
14,Jalisco,14310,Puerta de Acahuales
14,Jalisco,14320,Puerto Vallarta
14,Jalisco,14330,San Juan de los Lagos
14,Jalisco,14340,San Marcos
14,Jalisco,14350,San Miguel El Alto
14,Jalisco,14360,Santa Rosa
14,Jalisco,14370,Sayula
14,Jalisco,14650,T Tonalá
14,Jalisco,14660,T Zacatecas
14,Jalisco,14670,T Zapotlanejo
14,Jalisco,14680,Tamazula
14,Jalisco,14793,Tecalitlán
14,Jalisco,14813,Techaluta
14,Jalisco,14796,Teocaltiche
14,Jalisco,14690,Tepatitlán
14,Jalisco,14700,Tequila
14,Jalisco,14710,Tomatlán
14,Jalisco,14801,Tonaya
14,Jalisco,14720,Tototlán
14,Jalisco,14800,Tuxcacuesco
14,Jalisco,14730,Tuxcueca
14,Jalisco,14740,Tuxpan
14,Jalisco,14814,Usmajac
14,Jalisco,14760,Valle de Guadalupe
14,Jalisco,14797,Villa Hidalgo
14,Jalisco,14770,Yahualica
14,Jalisco,14812,Zacoalco
14,Jalisco,14780,Zapopan
14,Jalisco,14790,Zapotlanejo
15,México,15010,Acambay
15,México,15527,Ajoloapan
15,México,15030,Amecameca
15,México,15506,Apaxco
15,México,15040,Atlacomulco
15,México,15050,Bassoco
15,México,15060,Chalco
15,México,15070,Chamapa
15,México,15518,El Fresno
15,México,15532,El Oro de Hidalgo
15,México,15508,Huehuetoca
15,México,15526,Hueypoxtla
15,México,15100,Huixquilucan
15,México,15110,Ixtapaluca
15,México,15120,Ixtapan de la Sal
15,México,15503,Ixtlahuaca
15,México,15536,Jesús María
15,México,15130,Jilotepec
15,México,15539,La Lagunilla
15,México,15140,La Marquesa
15,México,15537,Lagunas de Zempoala
15,México,15524,Las Huertas
15,México,15150,Lechería
15,México,15160,Lerma
15,México,15170,Los Reyes
15,México,15547,Mexicaltzingo
15,México,15180,Naucalpan de Juárez
15,México,15555,Nepantla
15,México,15528,Otumba
15,México,15190,Polotitlán
15,México,15200,Río Frío
15,México,15507,San Bartolo
15,México,15504,San Cayetano
15,México,15210,San Cristóbal Ecatepec
15,México,15501,San Diego
15,México,15220,San Juan Teotihuacán
15,México,15230,San Juanico
15,México,15240,San Martín de las Pirámides
15,México,15540,San Nicolás Coatepec
15,México,15544,San Pedro Atlapulco
15,México,15538,Santa Martha
15,México,15552,Santiago Tianguistenco
15,México,15250,Santiago Tolman
15,México,15380,Taxhié
15,México,15390,Tejupilco
15,México,15517,Temascaltepec
15,México,15400,Tenancingo
15,México,15410,Tenango
15,México,15420,Tepexpan
15,México,15430,Tepotzotlán
15,México,15525,Teqixquiac
15,México,15440,Texcoco
15,México,15530,Tierras Blancas
15,México,15450,Tlalnepantla
15,México,15460,Toluca
15,México,15470,Valle de Bravo
15,México,15543,Valle del Conejo
15,México,15480,Venta de Carpio
15,México,15535,Villa Victoria
15,México,15541,Xalatlaco
15,México,15490,Xalostoc
15,México,15500,Zumpango
16,Michoacán,16863,Acuitzío
16,Michoacán,16752,Agua Caliente
16,Michoacán,16720,Aguililla
16,Michoacán,16902,Angahuan
16,Michoacán,16794,Angamacutiro
16,Michoacán,16757,Angangueo
16,Michoacán,16865,Antúnez
16,Michoacán,16010,Apatzingán
16,Michoacán,16760,Aporo
16,Michoacán,16746,Aquila
16,Michoacán,16020,Ario de Rosales
16,Michoacán,16715,Arteaga
16,Michoacán,16782,Álvaro Obregón
16,Michoacán,16806,Bahía Bufadero
16,Michoacán,16796,"Benito Juárez, Buenavista Tomatlán"
16,Michoacán,16835,"Benito Juárez, Cab. Munic."
16,Michoacán,16804,Boca de Apiza
16,Michoacán,16778,Bocaneo
16,Michoacán,16811,Briseñas
16,Michoacán,16725,Buenavista Tomatlán
16,Michoacán,16807,Cachán
16,Michoacán,16826,Capácuaro
16,Michoacán,16030,Carapan
16,Michoacán,16886,Carácuaro
16,Michoacán,16040,Cd. Hidalgo
16,Michoacán,16771,Cerrito Colorado
16,Michoacán,16906,Charapán
16,Michoacán,16781,Charo
16,Michoacán,16891,Chavinda
16,Michoacán,16824,Cherán
16,Michoacán,16827,Chilchota
16,Michoacán,16791,Chucándiro
16,Michoacán,16050,Churintzio
16,Michoacán,16854,Churumuco
16,Michoacán,16798,Coahuayana Viejo
16,Michoacán,16060,Coalcomán
16,Michoacán,16910,Cocucho
16,Michoacán,16070,Coeneo
16,Michoacán,16816,Cojumatlán
16,Michoacán,16080,Comanjá
16,Michoacán,16090,Contepec
16,Michoacán,16790,Copándaro
16,Michoacán,16905,Corupo
16,Michoacán,16738,Cotija de la Paz
16,Michoacán,16100,Cuatro Caminos
16,Michoacán,16726,Cuitzeo
16,Michoacán,16847,Dr. Miguel Silva
16,Michoacán,16110,Ecuandureo
16,Michoacán,16889,El Aguaje
16,Michoacán,16830,El Capulín
16,Michoacán,16868,El Copetiro
16,Michoacán,16714,El Crucero
16,Michoacán,16809,El Faro
16,Michoacán,16120,El Infiernillo
16,Michoacán,16770,El Malacate
16,Michoacán,16801,El Ranchito
16,Michoacán,16805,El Ticuiz
16,Michoacán,16821,El Triunfo
16,Michoacán,16742,Emiliano Zapata
16,Michoacán,16749,Epitacio Huerta
16,Michoacán,16840,"Eréndira, Huetamo"
16,Michoacán,16390,"Eréndira, Nvo. Urecho"
16,Michoacán,16922,Erongarícuaro
16,Michoacán,16430,Estación Patti
16,Michoacán,16130,Gabriel Zamora
16,Michoacán,16230,Guacamayas
16,Michoacán,16140,"Huajúmbaro, Cd. Hgo."
16,Michoacán,16776,"Huajúmbaro, Zinapécuaro"
16,Michoacán,16787,Huandacareo
16,Michoacán,16150,Huaniqueo
16,Michoacán,16160,Huetamo
16,Michoacán,16862,Huiramba
16,Michoacán,16851,Ibérica
16,Michoacán,16780,Indaparapeo
16,Michoacán,16170,Infiernillo
16,Michoacán,16759,Irimbo
16,Michoacán,16829,Ixtlán
16,Michoacán,16721,Jacona
16,Michoacán,16775,Jeráhuaro
16,Michoacán,16190,Jiquilpan
16,Michoacán,16763,Jungapeo
16,Michoacán,16737,La Cinta
16,Michoacán,16845,La Huacana
16,Michoacán,16831,La Luz
16,Michoacán,16200,La Mira
16,Michoacán,16822,La Noria
16,Michoacán,16819,La Palma
16,Michoacán,16748,La Paz
16,Michoacán,16210,La Piedad
16,Michoacán,16220,La Rinconada
16,Michoacán,16797,La Ruana
16,Michoacán,16861,Lagunillas
16,Michoacán,16713,Las Cañas
16,Michoacán,16896,Las Estacas
16,Michoacán,16884,Las Pilas
16,Michoacán,16240,Las Trojes
16,Michoacán,16250,Lázaro Cárdenas
16,Michoacán,16881,Llano Grande
16,Michoacán,16774,Los Azufres
16,Michoacán,16260,Los Cajones
16,Michoacán,16744,Los Laureles
16,Michoacán,16723,Los Reyes
16,Michoacán,16270,Maravatío
16,Michoacán,16808,Maruata
16,Michoacán,16751,Molinos de Caballero
16,Michoacán,16280,Morelia
16,Michoacán,16900,Nahuatzen
16,Michoacán,16885,Nocupétaro
16,Michoacán,16290,Nueva Italia
16,Michoacán,16852,Nuevo Urecho
16,Michoacán,16820,Numarán
16,Michoacán,16909,Nurio
16,Michoacán,16870,Nvo. S. Juan Parangaricutiro
16,Michoacán,16761,Ocampo
16,Michoacán,16898,Ocumicho
16,Michoacán,16300,Opopeo
16,Michoacán,16815,Pajacuarán
16,Michoacán,16911,Pamatácuaro
16,Michoacán,16310,Panindícuaro
16,Michoacán,16825,Paracho
16,Michoacán,16867,Parácuaro
16,Michoacán,16836,Parícuaro
16,Michoacán,16883,Paso de Morelos
16,Michoacán,16731,Pastor Ortíz
16,Michoacán,16899,Patambán
16,Michoacán,16320,Pátzcuaro
16,Michoacán,16855,Pedernales
16,Michoacán,16792,Penjamillo
16,Michoacán,16724,Peribán
16,Michoacán,16888,Pinzándaro
16,Michoacán,16330,Playa Azul
16,Michoacán,16907,Pomacuarán
16,Michoacán,16756,Pomoca
16,Michoacán,16890,Presa del Rosario
16,Michoacán,16842,Puréchucho
16,Michoacán,16732,Purépero
16,Michoacán,16856,Puruarán
16,Michoacán,16727,Puruándiro
16,Michoacán,16779,Queréndaro
16,Michoacán,16340,Quiroga
16,Michoacán,16350,Rivapalacio
16,Michoacán,16360,Sahuayo
16,Michoacán,16895,San Antonio Guaracha
16,Michoacán,16758,San Felipe
16,Michoacán,16813,San Gregorio
16,Michoacán,16786,San José Cuaro
16,Michoacán,16817,San José de Gracia
16,Michoacán,16873,San Juan Tumbio
16,Michoacán,16841,San Lucas
16,Michoacán,16772,San Matías
16,Michoacán,16799,San Vicente
16,Michoacán,16795,Santa Ana Amatlán
16,Michoacán,16871,Santa Ana Maya
16,Michoacán,16370,Santa Casilda
16,Michoacán,16879,Santa Clara del Cobre
16,Michoacán,16914,Seguío
16,Michoacán,16837,Susupato
16,Michoacán,16570,Tacámbaro
16,Michoacán,16869,Tancítaro
16,Michoacán,16892,Tangamandapío
16,Michoacán,16828,Tangancícuaro
16,Michoacán,16919,Tanhuato
16,Michoacán,16580,Taretán
16,Michoacán,16834,Tarécuato
16,Michoacán,16784,Tarímbaro
16,Michoacán,16857,Tavera
16,Michoacán,16859,Tecario
16,Michoacán,16590,Tepalcatepec
16,Michoacán,16753,Tepetongo
16,Michoacán,16750,Tepuxtepec
16,Michoacán,16872,Tingambato
16,Michoacán,16722,Tingüindín
16,Michoacán,16839,Tiquicheo
16,Michoacán,16860,Tiripetío
16,Michoacán,16600,Tlalpujahua
16,Michoacán,16823,Tlazazalca
16,Michoacán,16739,Tocumbo
16,Michoacán,16887,Tumbiscatío
16,Michoacán,16846,Tumines
16,Michoacán,16858,Turicato
16,Michoacán,16769,Tuxpan
16,Michoacán,16838,Tuzantla
16,Michoacán,16920,Tzintzuntzan
16,Michoacán,16917,Tzitzío
16,Michoacán,16921,Tzurumútaro
16,Michoacán,16610,Ucareo
16,Michoacán,16853,Urapa
16,Michoacán,16913,Urapicho
16,Michoacán,16620,Uruapan
16,Michoacán,16866,Uspero
16,Michoacán,16814,Venustiano Carranza
16,Michoacán,16918,Villa Jiménez
16,Michoacán,16864,Villa Madero
16,Michoacán,16788,Villa Morelos
16,Michoacán,16745,Villa Victoria
16,Michoacán,16729,Villachuato
16,Michoacán,16893,Villamar
16,Michoacán,16630,Vista Hermosa
16,Michoacán,16743,Yurécuaro
16,Michoacán,16640,Zacapu
16,Michoacán,16650,Zamora
16,Michoacán,16800,Zapotán
16,Michoacán,16912,Zicuicho
16,Michoacán,16844,Zicuirán
16,Michoacán,16660,Zinapécuaro
16,Michoacán,16730,Zináparo
16,Michoacán,16793,Ziquítaro
16,Michoacán,16670,Ziracuaretiro
16,Michoacán,16762,Zirahuato
16,Michoacán,16680,Zirahuén
16,Michoacán,16690,Zirimícuaro
16,Michoacán,16700,Zitácuaro
16,Michoacán,16710,Zurumucapío
17,Morelos,17010,Acatlipa
17,Morelos,17020,Alpuyeca
17,Morelos,17030,Cocoyoc
17,Morelos,17040,Cuautla
17,Morelos,17050,Cuernavaca
17,Morelos,17060,Galeana
17,Morelos,17233,Huitzilac
17,Morelos,17070,Jojutla
17,Morelos,17080,Oaxtepec
17,Morelos,17090,Puente de Ixtla
17,Morelos,17190,Tehuixtla
17,Morelos,17200,Tepoztlán
17,Morelos,17210,Tequesquitengo
17,Morelos,17220,Tres Marías
17,Morelos,17230,Xochitepec
18,Nayarit,18324,Acaponeta
18,Nayarit,18020,Bocas de Camichín
18,Nayarit,18318,Capomal
18,Nayarit,18030,Chapalilla
18,Nayarit,18040,Compostela
18,Nayarit,18312,Cruz de Huanacaxtle
18,Nayarit,18050,El Crucero de San Blas
18,Nayarit,18060,El Llano
18,Nayarit,18070,El Tizate
18,Nayarit,18319,Estación Ruíz
18,Nayarit,18080,Guadalupe Victoria
18,Nayarit,18090,Ixtlán del Río
18,Nayarit,18100,La Herradura
18,Nayarit,18110,La Lobera
18,Nayarit,18321,Las Jarretaderas
18,Nayarit,18120,Las Varas
18,Nayarit,18130,Leandro B. Flores
18,Nayarit,18140,Navarrete
18,Nayarit,18150,Novillero
18,Nayarit,18322,Nuevo Vallarta
18,Nayarit,18160,Peñitas
18,Nayarit,18170,Punta Mita
18,Nayarit,18311,Rincón de Guayabitos
18,Nayarit,18316,Rosamorada
18,Nayarit,18180,San Blas
18,Nayarit,18190,Santa María del Oro
18,Nayarit,18200,Santiago Ixcuintla
18,Nayarit,18210,Sayulita
18,Nayarit,18280,Tecuala
18,Nayarit,18290,Tepic
18,Nayarit,18300,Tuxpan
18,Nayarit,18310,Valle Lerma
18,Nayarit,18323,Yago
19,Nuevo León,19010,Agualeguas
19,Nuevo León,19020,Allende
19,Nuevo León,19030,Anáhuac
19,Nuevo León,19040,Apodaca
19,Nuevo León,19714,Aramberri
19,Nuevo León,19050,Cadereyta
19,Nuevo León,19060,Cerralvo
19,Nuevo León,19070,China
19,Nuevo León,19080,Colombia
19,Nuevo León,19090,Doctor Arroyo
19,Nuevo León,19100,Doctor Coss
19,Nuevo León,19110,Doctor González
19,Nuevo León,19120,El Alamo
19,Nuevo León,19130,Empalme Los Ramones
19,Nuevo León,19150,General Bravo
19,Nuevo León,19160,General Terán
19,Nuevo León,19170,General Treviño
19,Nuevo León,19180,Hidalgo
19,Nuevo León,19190,Higueras
19,Nuevo León,19200,Huajuquito
19,Nuevo León,19713,La Ascención
19,Nuevo León,19712,La Escondida
19,Nuevo León,19210,La Gloria
19,Nuevo León,19230,Lampazos de Naranjo
19,Nuevo León,19240,Linares
19,Nuevo León,19250,Los Aldamas
19,Nuevo León,19260,Los Herreras
19,Nuevo León,19270,Los Nogales
19,Nuevo León,19280,Los Ramones
19,Nuevo León,19290,Marín
19,Nuevo León,19300,Mier y Noriega
19,Nuevo León,19716,Mina
19,Nuevo León,19310,Mojarras
19,Nuevo León,19320,Montemorelos
19,Nuevo León,19330,Monterrey
19,Nuevo León,19340,Parás
19,Nuevo León,19610,Peña Blanca
19,Nuevo León,19711,Puente Solidaridad
19,Nuevo León,19350,Puerta El Ebano
19,Nuevo León,19360,Puerto México
19,Nuevo León,19370,Sabinas Hidalgo
19,Nuevo León,19380,Salinas Victoria
19,Nuevo León,19390,San Carlos
19,Nuevo León,19410,Santiago
19,Nuevo León,19660,T Vallecillos
19,Nuevo León,19680,Vallecillos
19,Nuevo León,19690,Vaquerías
19,Nuevo León,19700,Villa Juárez
19,Nuevo León,19710,Villaldama
19,Nuevo León,19715,Zaragoza
20,Oaxaca,20485,Acatlán de¨Pérez Figueroa
20,Oaxaca,20387,Agua Blanca
20,Oaxaca,20270,Amilpas
20,Oaxaca,20507,Asunción Cuyotepeji
20,Oaxaca,20130,Asunción Nochixtlán
20,Oaxaca,20388,Ayoquezco
20,Oaxaca,20436,Cacahuatepec
20,Oaxaca,20498,Calpulalpan de Méndez
20,Oaxaca,20396,Candelaria Loxicha
20,Oaxaca,20431,Chacaltongo
20,Oaxaca,20459,Chahuites
20,Oaxaca,20462,Chicapa de Castro
20,Oaxaca,20424,Chilapa de Díaz
20,Oaxaca,20363,Coixtlahuaca
20,Oaxaca,20447,Corralero
20,Oaxaca,20486,Cosolapa
20,Oaxaca,20364,Crucero
20,Oaxaca,20365,Ejido Zapata
20,Oaxaca,20394,Ejutla
20,Oaxaca,20401,El Camarón
20,Oaxaca,20445,El Ciruelo
20,Oaxaca,20455,El Crucero
20,Oaxaca,20494,Espíritu Santo Tamazulapan
20,Oaxaca,20366,Estación A.L. Mateos
20,Oaxaca,20408,Guadalupe La Huertilla
20,Oaxaca,20383,Guelatao
20,Oaxaca,20050,Huajuapan de León
20,Oaxaca,20260,Huatulco
20,Oaxaca,20474,Huautepec
20,Oaxaca,20060,Huautla
20,Oaxaca,20371,Ixtepec
20,Oaxaca,20382,Ixtlán de Juárez
20,Oaxaca,20403,Jalapa del Marqués
20,Oaxaca,20070,Juchitán de Zaragoza
20,Oaxaca,20378,Juquila
20,Oaxaca,20404,La Reforma
20,Oaxaca,20460,La Venta
20,Oaxaca,20361,La Ventosa
20,Oaxaca,20468,Las Anonas
20,Oaxaca,20362,Las Piñas
20,Oaxaca,20100,Loma Bonita
20,Oaxaca,20426,Magdalena Peñasco
20,Oaxaca,20110,Mancuernas
20,Oaxaca,20409,Mariscala de Juárez
20,Oaxaca,20379,Matías Romero
20,Oaxaca,20373,Mazunte
20,Oaxaca,20433,Mesones Hidalgo
20,Oaxaca,20120,Miahuatlán
20,Oaxaca,20490,Mitla
20,Oaxaca,20499,Natividad
20,Oaxaca,20463,Niltepec
20,Oaxaca,20140,Oaxaca
20,Oaxaca,20393,Ocotlán
20,Oaxaca,20465,Ostuta
20,Oaxaca,20150,Palomares
20,Oaxaca,20160,Papaloapan
20,Oaxaca,20483,Paso Canoa
20,Oaxaca,20442,Pinotepa de Don Luis
20,Oaxaca,20170,Pinotepa Nacional
20,Oaxaca,20473,Plan de Guadalupe
20,Oaxaca,20180,Pochutla
20,Oaxaca,20190,Puerto Angel
20,Oaxaca,20200,Puerto Escondido
20,Oaxaca,20374,Putla
20,Oaxaca,20466,Reforma de Pineda
20,Oaxaca,20372,Rincón Alegre
20,Oaxaca,20471,Rincón Juárez
20,Oaxaca,20453,Río Grande
20,Oaxaca,20210,Salina Cruz
20,Oaxaca,20416,San Agustín Atenango
20,Oaxaca,20427,San Agustín Tlacotepec
20,Oaxaca,20449,San Andrés Huaxpaltepec
20,Oaxaca,20516,San Baltasar Chichicapan
20,Oaxaca,20476,San Bartolomé Ayautla
20,Oaxaca,20458,San Carlos Yautepec
20,Oaxaca,20518,San Felipe Guila
20,Oaxaca,20477,San Felipe Jalapa de Díaz
20,Oaxaca,20467,San Francisco Ixhuatán
20,Oaxaca,20497,San Francisco Telixtlahuaca
20,Oaxaca,20391,San Gabriel Mixtepec
20,Oaxaca,20479,San Jerónimo Tecóatl
20,Oaxaca,20406,San José Ayuquila
20,Oaxaca,20380,San José Chiltepec
20,Oaxaca,20444,San José Estancia Grande
20,Oaxaca,20496,San Juan Bautista Cuicatlán
20,Oaxaca,20475,San Juan Coatzóspan
20,Oaxaca,20443,San Juan Colorado
20,Oaxaca,20220,San Juan Teposcolula
20,Oaxaca,20492,San Lorenzo Albarradas
20,Oaxaca,20478,San Lucas Ojitlán
20,Oaxaca,20414,San Marcos Arteaga
20,Oaxaca,20389,San Martín Lachilá
20,Oaxaca,20428,San Mateo Peñasco
20,Oaxaca,20407,San Miguel Amatitlán
20,Oaxaca,20376,San Miguel Sola de Vega
20,Oaxaca,20395,San Miguel Suchixtepec
20,Oaxaca,20514,San Miguel Tilquiapan
20,Oaxaca,20440,San Miguel Tlacamama
20,Oaxaca,20419,San Miguel Tlacotepec
20,Oaxaca,20410,San Nicolás Hidalgo
20,Oaxaca,20280,San Pablo Etla
20,Oaxaca,20240,San Pablo Huitzo
20,Oaxaca,20435,San Pedro Amuzgos
20,Oaxaca,20457,San Pedro Huamelula
20,Oaxaca,20441,San Pedro Jicayán
20,Oaxaca,20390,San Pedro Juchatengo
20,Oaxaca,20392,San Pedro Mixtepec
20,Oaxaca,20429,San Pedro Molinos
20,Oaxaca,20250,San Pedro Tapanatepec
20,Oaxaca,20400,San Pedro Totolapan
20,Oaxaca,20493,San Pedro y San Pablo Ayutla
20,Oaxaca,20504,San Pedro y San Pablo Tequixtepec
20,Oaxaca,20437,San Sebastián Ixcapa
20,Oaxaca,20513,Santa Catarina Minas
20,Oaxaca,20430,Santa Catarina Ticuá
20,Oaxaca,20230,Santa Cruz
20,Oaxaca,20481,Santa María Asunción
20,Oaxaca,20508,Santa María Camotlán
20,Oaxaca,20448,Santa María Chicometepec
20,Oaxaca,20454,Santa María Huatulco
20,Oaxaca,20495,Santa María Tecomavaca
20,Oaxaca,20501,Santa María Yalina
20,Oaxaca,20434,Santa María Zacatepec
20,Oaxaca,20512,Santiago Apóstol
20,Oaxaca,20456,Santiago Astata
20,Oaxaca,20421,Santiago Cacaloxtepec
20,Oaxaca,20503,Santiago Chazumba
20,Oaxaca,20450,Santiago Jamiltepec
20,Oaxaca,20420,Santiago Juxtlahuaca
20,Oaxaca,20506,Santiago Miltepec
20,Oaxaca,20290,Santiago Tejupan
20,Oaxaca,20500,Santiago Xiacuí
20,Oaxaca,20432,Santiago Yosondúa
20,Oaxaca,20464,Santo Domingo Ingenio
20,Oaxaca,20415,Santo Domingo Tonalá
20,Oaxaca,20472,Santo Domingo Zanatepec
20,Oaxaca,20418,Silacayoapam
20,Oaxaca,20405,Silacayoapilla
20,Oaxaca,20423,Tamazulapan
20,Oaxaca,20340,Tehuantepec
20,Oaxaca,20489,Temascal
20,Oaxaca,20350,Teotitlán de Flores Magón
20,Oaxaca,20488,Tetela
20,Oaxaca,20422,Tezoatlán
20,Oaxaca,20399,Tlacolula
20,Oaxaca,20375,Tlaxiaco
20,Oaxaca,20451,Tututepec
20,Oaxaca,20360,Tuxtepec
20,Oaxaca,20461,Unión Hidalgo
20,Oaxaca,20381,Valle Nacional
20,Oaxaca,20484,Vicente y Camalote
20,Oaxaca,20517,Yaxe
20,Oaxaca,20511,Zapotitlán Palmas
20,Oaxaca,20386,Zimatlán de Álvarez
20,Oaxaca,20502,Zoogocho
21,Puebla,21010,Acatlán de Osorio
21,Puebla,21020,Acatzingo
21,Puebla,21451,Ahuacatlán
21,Puebla,21443,"Ahuacatlán, Zacapoaxtla"
21,Puebla,21030,Amozoc
21,Puebla,21456,Apapantlilla
21,Puebla,21040,Atlixco
21,Puebla,21050,Azumbilla
21,Puebla,21455,Ávila Camacho
21,Puebla,21420,Cd. de Libres
21,Puebla,21060,Cd. Serdán
21,Puebla,21423,Chignahuapan
21,Puebla,21435,Chila
21,Puebla,21090,Cholula
21,Puebla,21070,Cuacnopalan
21,Puebla,21080,Cuapixtla
21,Puebla,21446,Cuetzalán
21,Puebla,21100,El Mirador
21,Puebla,21110,Esperanza
21,Puebla,21120,Huauchinango
21,Puebla,21130,Huejotzingo
21,Puebla,21453,Ixquihuacan
21,Puebla,21140,Izúcar de Matamoros
21,Puebla,21150,La Mojonera
21,Puebla,21160,La Venta
21,Puebla,21462,Mecapalapa
21,Puebla,21437,Mitepec
21,Puebla,21447,Nauzontla
21,Puebla,21426,Nuevo Necaxa
21,Puebla,21170,Oriental
21,Puebla,21433,Petlacingo
21,Puebla,21180,Puebla
21,Puebla,21421,Rafael Lara Grajales
21,Puebla,21190,San Bartolo Teontepec
21,Puebla,21464,San Diego
21,Puebla,21200,San Hipólito
21,Puebla,21210,San José Miahuatlán
21,Puebla,21220,San Juan Ixcaquixtla
21,Puebla,21452,San Lorenzo
21,Puebla,21230,San Martín Texmelucan
21,Puebla,21240,San Salvador El Seco
21,Puebla,21310,Tecamachalco
21,Puebla,21320,Tecomatlán
21,Puebla,21330,Tehuacán
21,Puebla,21450,Tepango
21,Puebla,21340,Tepeaca
21,Puebla,21431,Tepeyahualco
21,Puebla,21413,Teteles
21,Puebla,21350,Teziutlán
21,Puebla,21432,Tezontepec
21,Puebla,21444,Tlatlauquitepec
21,Puebla,21360,Venta Grande
21,Puebla,21458,Venustiano Carranza
21,Puebla,21457,Villa Lázaro Cárdenas
21,Puebla,21412,Virreyes
21,Puebla,21370,Xicotepec
21,Puebla,21448,Xochitlán
21,Puebla,21416,Xonocuautla
21,Puebla,21380,Zacapoaxtla
21,Puebla,21390,Zacatepec
21,Puebla,21400,Zacatlán
21,Puebla,21449,Zapotitlán
21,Puebla,21410,Zaragoza
22,Querétaro,22010,Amealco
22,Querétaro,22202,Arroyo Seco
22,Querétaro,22020,Bernal
22,Querétaro,22040,Cadereyta de Montes
22,Querétaro,22060,Ezequiel Montes
22,Querétaro,22070,Jalpan de Serra
22,Querétaro,22080,La Estancia
22,Querétaro,22206,Landa de Matamoros
22,Querétaro,22090,Palmillas
22,Querétaro,22100,Pedro Escobedo
22,Querétaro,22201,Pinal de Amoles
22,Querétaro,22110,Querétaro
22,Querétaro,22210,San Joaquín
22,Querétaro,22120,San Juan del Río
22,Querétaro,22204,San Pablo Tolimán
22,Querétaro,22130,Sta. Rosa Jáuregui
22,Querétaro,22190,Tequisquiapan
22,Querétaro,22205,Tolimán
22,Querétaro,22200,Villa del Pueblito
22,Querétaro,22203,Villa Progreso
22,Querétaro,22208,Vizarrón de Montes
23,Quintana Roo,23317,Adolfo López Mateos
23,Quintana Roo,23274,Agua Azul
23,Quintana Roo,23436,Allende
23,Quintana Roo,23381,Altamirano
23,Quintana Roo,23393,Altos de Sevilla
23,Quintana Roo,23342,Andrés Quintana Roo
23,Quintana Roo,23440,Álvaro Obregón
23,Quintana Roo,23010,Bacalar
23,Quintana Roo,23327,"Benito Juárez, J.M. Morelos"
23,Quintana Roo,23275,"Benito Juárez, Kantunilkin"
23,Quintana Roo,23323,Betania
23,Quintana Roo,23391,Blanca Flor
23,Quintana Roo,23395,Buena Esperanza
23,Quintana Roo,23382,Buenavista
23,Quintana Roo,23294,Bulunkax
23,Quintana Roo,23384,Caan Lumil
23,Quintana Roo,23443,Cacao
23,Quintana Roo,23328,Cafetalito
23,Quintana Roo,23414,Calderitas
23,Quintana Roo,23445,Calderón
23,Quintana Roo,23404,Canaán
23,Quintana Roo,23030,Cancún
23,Quintana Roo,23336,Candelaria
23,Quintana Roo,23417,Caobas
23,Quintana Roo,23424,Cedral
23,Quintana Roo,23367,Chacchoben
23,Quintana Roo,23348,Chan Santa Cruz Poniente
23,Quintana Roo,23279,Chan Tres Reyes
23,Quintana Roo,23350,Chancah Derrepente
23,Quintana Roo,23282,Chanchén
23,Quintana Roo,23050,Chetumal
23,Quintana Roo,23060,Chiquilá
23,Quintana Roo,23290,Chumpón
23,Quintana Roo,23324,Chun-Huas
23,Quintana Roo,23293,Chun-on
23,Quintana Roo,23292,Chun-Yah
23,Quintana Roo,23070,Chunhuhub
23,Quintana Roo,23040,Cobá
23,Quintana Roo,23462,Cristóbal Colón
23,Quintana Roo,23397,David G. Gutiérrez
23,Quintana Roo,23401,Dieciocho de Marzo
23,Quintana Roo,23316,"Dos Aguadas, J.M. Morelos"
23,Quintana Roo,23080,"Dos Aguadas, Othón P. Blanco"
23,Quintana Roo,23262,Dziuché
23,Quintana Roo,23322,Dzula
23,Quintana Roo,23329,El Cafetal
23,Quintana Roo,23263,El Cedral
23,Quintana Roo,23398,El Cedralito
23,Quintana Roo,23284,El Crucero
23,Quintana Roo,23090,El Ideal
23,Quintana Roo,23283,El Meco
23,Quintana Roo,23331,"El Naranjal, J.M. Morelos"
23,Quintana Roo,23269,"El Naranjal, Kantunilkin"
23,Quintana Roo,23394,El Paraíso
23,Quintana Roo,23359,El Placer
23,Quintana Roo,23371,El Ramonal
23,Quintana Roo,23270,El Tintal
23,Quintana Roo,23358,El Uvero
23,Quintana Roo,23459,Esperanza
23,Quintana Roo,23100,Felipe Carrillo Puerto
23,Quintana Roo,23418,Francisco Villa
23,Quintana Roo,23405,Francisco Villa 2
23,Quintana Roo,23379,Graciano Sánchez
23,Quintana Roo,23280,Hidalgo y Cortés
23,Quintana Roo,23299,Huay Max
23,Quintana Roo,23411,Huay-Pix
23,Quintana Roo,23454,Icaiché
23,Quintana Roo,23267,Ignacio Zaragoza
